From_Category,To_Category,Ratio_of_human_to_shortest
C0123,C0002,2.2
C0123,C0003,1.96
C0123,C0004,1.9782608695652173
C0123,C0005,1.5889570552147239
C0123,C0006,1.375
C0123,C0007,1.7333333333333334
C0123,C0008,1.6873385012919897
C0123,C0009,1.632258064516129
C0123,C0010,1.6097560975609757
C0123,C0011,1.9795918367346939
C0123,C0012,1.8888888888888888
C0123,C0013,2.0
C0123,C0014,1.675531914893617
C0123,C0015,1.9565217391304348
C0123,C0016,1.8417085427135678
C0123,C0017,2.2
C0123,C0019,2.5555555555555554
C0123,C0020,1.4444444444444444
C0123,C0021,1.0
C0123,C0022,2.0
C0123,C0025,2.0
C0123,C0027,1.0
C0123,C0028,1.6923076923076923
C0123,C0029,3.8333333333333335
C0123,C0030,2.0
C0123,C0031,1.625
C0123,C0032,1.3888888888888888
C0123,C0033,1.3
C0123,C0034,1.4
C0123,C0035,1.5
C0123,C0038,1.0
C0123,C0039,1.5555555555555556
C0123,C0040,1.9333333333333333
C0123,C0042,1.875
C0123,C0043,2.5
C0123,C0045,1.3
C0123,C0049,1.7352941176470589
C0123,C0050,1.3333333333333333
C0123,C0051,1.4
C0123,C0052,2.090909090909091
C0123,C0053,1.7647058823529411
C0123,C0054,1.8
C0123,C0055,1.4731182795698925
C0123,C0056,1.3333333333333333
C0123,C0058,1.5714285714285714
C0123,C0059,2.16
C0123,C0061,1.3529411764705883
C0123,C0062,1.8125
C0123,C0063,1.3333333333333333
C0123,C0064,2.2777777777777777
C0123,C0065,1.9642857142857142
C0123,C0066,1.6666666666666667
C0123,C0067,1.7241379310344827
C0123,C0068,1.2962962962962963
C0123,C0069,2.0
C0123,C0070,1.2307692307692308
C0123,C0071,1.0
C0123,C0072,2.0
C0123,C0073,1.2727272727272727
C0123,C0074,1.1428571428571428
C0123,C0076,1.5
C0123,C0077,1.6666666666666667
C0123,C0078,1.5714285714285714
C0123,C0079,1.7777777777777777
C0123,C0081,1.9090909090909092
C0123,C0082,1.0
C0123,C0083,2.0555555555555554
C0123,C0086,2.0555555555555554
C0123,C0087,1.75
C0123,C0088,1.6
C0123,C0089,2.090909090909091
C0123,C0091,1.25
C0123,C0092,1.3333333333333333
C0123,C0093,2.0
C0123,C0096,1.3333333333333333
C0123,C0098,1.65
C0123,C0099,2.0
C0123,C0100,2.8333333333333335
C0123,C0101,1.8333333333333333
C0123,C0102,1.6363636363636365
C0123,C0103,1.75
C0123,C0104,1.0
C0123,C0105,1.6981132075471699
C0123,C0106,2.0
C0123,C0108,1.4166666666666667
C0123,C0109,1.6097560975609757
C0123,C0111,2.0
C0123,C0114,1.25
C0123,C0115,2.125
C0123,C0117,1.9027777777777777
C0123,C0118,1.8571428571428572
C0123,C0119,1.7428571428571429
C0123,C0120,1.7222222222222223
C0123,C0121,1.5625
C0123,C0122,1.75
C0123,C0123,1.4871794871794872
C0123,C0124,1.6875
C0123,C0125,1.4166666666666667
C0123,C0126,1.0
C0123,C0127,1.8333333333333333
C0123,C0128,2.0
C0123,C0129,2.1538461538461537
C0123,C0130,1.763157894736842
C0123,C0131,2.0
C0123,C0132,2.0
C0123,C0133,1.8
C0123,C0134,1.6153846153846154
C0123,C0135,2.0357142857142856
C0123,C0136,1.625
C0123,C0137,2.0714285714285716
C0123,C0138,1.75
C0123,C0139,1.9428571428571428
C0123,C0140,1.0
C0123,C0142,2.2
C0123,C0143,1.5483870967741935
C0123,C0144,1.8433734939759037
C0123,C0146,1.5238095238095237
C0124,C0001,1.7611940298507462
C0124,C0002,1.6666666666666667
C0124,C0003,1.391304347826087
C0124,C0004,1.7575757575757576
C0124,C0005,2.1666666666666665
C0124,C0006,1.7857142857142858
C0124,C0007,1.9230769230769231
C0124,C0008,1.7727272727272727
C0124,C0009,1.5555555555555556
C0124,C0010,2.5
C0124,C0011,1.5
C0124,C0012,1.75
C0124,C0013,1.8888888888888888
C0124,C0014,1.5609756097560976
C0124,C0015,1.6
C0124,C0016,1.832258064516129
C0124,C0017,1.6666666666666667
C0124,C0019,1.5
C0124,C0020,1.5
C0124,C0021,1.25
C0124,C0022,1.3333333333333333
C0124,C0023,1.0
C0124,C0025,1.0
C0124,C0027,4.5
C0124,C0029,1.4285714285714286
C0124,C0031,1.8333333333333333
C0124,C0032,2.25
C0124,C0033,1.5
C0124,C0034,1.625
C0124,C0038,1.5
C0124,C0039,2.4
C0124,C0041,2.75
C0124,C0042,1.7058823529411764
C0124,C0043,1.0
C0124,C0045,1.6666666666666667
C0124,C0046,1.7333333333333334
C0124,C0049,1.6111111111111112
C0124,C0051,2.0555555555555554
C0124,C0052,1.9166666666666667
C0124,C0053,1.96
C0124,C0054,1.5
C0124,C0055,1.6
C0124,C0056,1.9545454545454546
C0124,C0057,1.4444444444444444
C0124,C0058,1.6666666666666667
C0124,C0059,1.5
C0124,C0060,1.8333333333333333
C0124,C0062,2.0
C0124,C0065,1.6666666666666667
C0124,C0067,1.6153846153846154
C0124,C0068,1.5833333333333333
C0124,C0070,1.4
C0124,C0073,1.8333333333333333
C0124,C0074,1.125
C0124,C0079,2.5
C0124,C0081,1.8333333333333333
C0124,C0084,1.1666666666666667
C0124,C0087,4.0
C0124,C0089,1.8666666666666667
C0124,C0090,1.2222222222222223
C0124,C0093,1.3333333333333333
C0124,C0097,1.3333333333333333
C0124,C0098,1.5
C0124,C0100,1.4444444444444444
C0124,C0102,2.0
C0124,C0103,1.3333333333333333
C0124,C0104,1.2222222222222223
C0124,C0105,1.3333333333333333
C0124,C0107,1.5
C0124,C0108,1.5
C0124,C0109,1.5
C0124,C0110,3.4
C0124,C0111,1.5714285714285714
C0124,C0114,1.6666666666666667
C0124,C0117,2.2222222222222223
C0124,C0118,1.8085106382978724
C0124,C0119,1.5714285714285714
C0124,C0120,2.0
C0124,C0121,2.4166666666666665
C0124,C0122,2.0
C0124,C0123,4.0
C0124,C0124,1.6666666666666667
C0124,C0125,2.0
C0124,C0126,1.6666666666666667
C0124,C0127,1.1666666666666667
C0124,C0128,1.75
C0124,C0129,2.9166666666666665
C0124,C0130,1.6
C0124,C0131,4.5
C0124,C0132,2.0
C0124,C0133,1.6666666666666667
C0124,C0135,2.0
C0124,C0137,1.0
C0124,C0138,1.6666666666666667
C0124,C0139,1.9696969696969697
C0124,C0140,1.5
C0124,C0141,1.3333333333333333
C0124,C0142,1.0
C0124,C0143,1.2142857142857142
C0124,C0144,1.7666666666666666
C0124,C0146,1.625
C0125,C0001,1.7670250896057347
C0125,C0002,2.6666666666666665
C0125,C0003,1.7272727272727273
C0125,C0004,1.4375
C0125,C0005,1.5638297872340425
C0125,C0006,1.6285714285714286
C0125,C0007,1.6666666666666667
C0125,C0008,1.6055045871559632
C0125,C0009,1.8513513513513513
C0125,C0010,2.0
C0125,C0011,1.625
C0125,C0012,1.8333333333333333
C0125,C0013,1.0
C0125,C0014,1.8333333333333333
C0125,C0015,2.48
C0125,C0016,2.0
C0125,C0017,2.6666666666666665
C0125,C0020,1.7272727272727273
C0125,C0027,1.3333333333333333
C0125,C0029,1.6666666666666667
C0125,C0031,1.4
C0125,C0033,1.7333333333333334
C0125,C0034,1.3333333333333333
C0125,C0035,1.7272727272727273
C0125,C0039,1.0
C0125,C0041,2.0
C0125,C0042,1.6818181818181819
C0125,C0044,2.3333333333333335
C0125,C0045,1.75
C0125,C0046,1.8333333333333333
C0125,C0047,1.1666666666666667
C0125,C0049,1.5185185185185186
C0125,C0051,1.3333333333333333
C0125,C0052,1.9166666666666667
C0125,C0053,1.4651162790697674
C0125,C0054,1.0
C0125,C0055,1.3428571428571427
C0125,C0056,1.6875
C0125,C0057,2.3333333333333335
C0125,C0058,1.6896551724137931
C0125,C0061,1.5416666666666667
C0125,C0062,2.2222222222222223
C0125,C0063,2.5714285714285716
C0125,C0064,1.0
C0125,C0065,2.4
C0125,C0067,2.0
C0125,C0068,2.0
C0125,C0070,1.8846153846153846
C0125,C0073,1.45
C0125,C0074,1.6666666666666667
C0125,C0078,2.0
C0125,C0081,1.0
C0125,C0084,1.6666666666666667
C0125,C0085,2.0
C0125,C0087,1.0
C0125,C0093,1.5555555555555556
C0125,C0096,1.4545454545454546
C0125,C0097,1.9333333333333333
C0125,C0098,1.4444444444444444
C0125,C0103,1.6666666666666667
C0125,C0104,1.4
C0125,C0105,2.2857142857142856
C0125,C0107,1.0
C0125,C0108,3.1666666666666665
C0125,C0109,1.4444444444444444
C0125,C0110,3.5
C0125,C0111,1.6666666666666667
C0125,C0112,2.4285714285714284
C0125,C0114,1.5
C0125,C0115,3.625
C0125,C0117,2.079646017699115
C0125,C0118,1.9375
C0125,C0119,1.7307692307692308
C0125,C0120,1.5
C0125,C0121,1.3333333333333333
C0125,C0122,1.4444444444444444
C0125,C0123,1.3076923076923077
C0125,C0124,1.9
C0125,C0125,2.6666666666666665
C0125,C0126,1.5
C0125,C0129,2.0
C0125,C0130,1.6666666666666667
C0125,C0131,2.0
C0125,C0132,1.3333333333333333
C0125,C0133,2.5625
C0125,C0134,1.4
C0125,C0135,2.206896551724138
C0125,C0137,1.6666666666666667
C0125,C0138,2.75
C0125,C0139,1.9090909090909092
C0125,C0140,1.5
C0125,C0143,1.3333333333333333
C0125,C0144,2.076923076923077
C0125,C0146,1.4
C0126,C0001,1.797718297498903
C0126,C0002,2.4285714285714284
C0126,C0003,1.8571428571428572
C0126,C0004,2.3333333333333335
C0126,C0005,1.5826771653543308
C0126,C0006,1.993103448275862
C0126,C0007,1.9854368932038835
C0126,C0008,1.600418410041841
C0126,C0009,1.5561497326203209
C0126,C0010,1.7241379310344827
C0126,C0011,1.853658536585366
C0126,C0012,1.4666666666666666
C0126,C0013,1.7333333333333334
C0126,C0014,1.649214659685864
C0126,C0015,1.9305555555555556
C0126,C0016,1.881188118811881
C0126,C0017,2.4285714285714284
C0126,C0019,2.5
C0126,C0021,2.1666666666666665
C0126,C0022,1.2222222222222223
C0126,C0023,1.8571428571428572
C0126,C0026,4.545454545454546
C0126,C0027,2.4
C0126,C0028,1.8888888888888888
C0126,C0029,1.5333333333333334
C0126,C0030,3.2222222222222223
C0126,C0031,2.1911764705882355
C0126,C0032,1.8
C0126,C0033,1.9142857142857144
C0126,C0034,2.1627906976744184
C0126,C0035,1.4444444444444444
C0126,C0036,1.4
C0126,C0037,2.8666666666666667
C0126,C0039,2.3125
C0126,C0040,2.0
C0126,C0041,1.8444444444444446
C0126,C0042,1.9180327868852458
C0126,C0044,1.3333333333333333
C0126,C0045,2.0
C0126,C0046,1.3333333333333333
C0126,C0048,2.5
C0126,C0049,1.7428571428571429
C0126,C0051,1.588235294117647
C0126,C0052,3.0
C0126,C0053,1.393939393939394
C0126,C0054,1.6578947368421053
C0126,C0055,1.5802469135802468
C0126,C0056,1.509090909090909
C0126,C0057,1.8333333333333333
C0126,C0058,1.3076923076923077
C0126,C0059,1.393939393939394
C0126,C0060,2.05
C0126,C0061,1.8823529411764706
C0126,C0062,1.56
C0126,C0064,1.9375
C0126,C0065,1.75
C0126,C0067,1.7291666666666667
C0126,C0068,1.0
C0126,C0070,1.5909090909090908
C0126,C0072,1.4
C0126,C0073,1.393939393939394
C0126,C0074,1.3529411764705883
C0126,C0075,1.9166666666666667
C0126,C0076,2.0
C0126,C0078,1.4210526315789473
C0126,C0079,1.8
C0126,C0080,1.3333333333333333
C0126,C0081,1.75
C0126,C0082,1.6666666666666667
C0126,C0084,2.0
C0126,C0085,2.0
C0126,C0086,2.25
C0126,C0087,2.533333333333333
C0126,C0088,1.0
C0126,C0089,1.3703703703703705
C0126,C0093,1.5833333333333333
C0126,C0096,1.8
C0126,C0097,2.111111111111111
C0126,C0098,1.8
C0126,C0099,1.3333333333333333
C0126,C0100,1.6666666666666667
C0126,C0101,1.4285714285714286
C0126,C0102,2.090909090909091
C0126,C0103,1.3
C0126,C0104,1.3333333333333333
C0126,C0105,1.6129032258064515
C0126,C0106,2.0
C0126,C0107,1.263157894736842
C0126,C0108,1.2777777777777777
C0126,C0109,1.6875
C0126,C0110,2.6666666666666665
C0126,C0111,2.3076923076923075
C0126,C0112,1.0
C0126,C0113,2.7
C0126,C0114,2.0
C0126,C0115,1.6521739130434783
C0126,C0116,1.5833333333333333
C0126,C0117,1.8754448398576513
C0126,C0118,1.68
C0126,C0119,2.1515151515151514
C0126,C0120,1.7894736842105263
C0126,C0121,1.5555555555555556
C0126,C0122,1.5909090909090908
C0126,C0123,1.46875
C0126,C0124,1.4
C0126,C0125,1.5
C0126,C0126,1.5555555555555556
C0126,C0127,2.142857142857143
C0126,C0128,2.375
C0126,C0129,1.6153846153846154
C0126,C0130,1.5833333333333333
C0126,C0132,1.9696969696969697
C0126,C0133,2.3142857142857145
C0126,C0134,2.1228070175438596
C0126,C0135,1.7040816326530612
C0126,C0137,1.6
C0126,C0138,1.5416666666666667
C0126,C0139,1.7972972972972974
C0126,C0140,1.0
C0126,C0142,1.9
C0126,C0144,2.5348837209302326
C0126,C0145,1.8076923076923077
C0127,C0001,1.6335174953959484
C0127,C0003,1.5
C0127,C0004,1.9090909090909092
C0127,C0005,1.6808510638297873
C0127,C0006,1.4166666666666667
C0127,C0007,1.9047619047619047
C0127,C0008,1.5772357723577235
C0127,C0009,1.7073170731707317
C0127,C0010,1.391304347826087
C0127,C0011,1.5714285714285714
C0127,C0012,1.25
C0127,C0013,1.8
C0127,C0014,1.6829268292682926
C0127,C0015,1.5925925925925926
C0127,C0016,1.6428571428571428
C0127,C0019,1.5
C0127,C0023,1.0
C0127,C0026,2.6666666666666665
C0127,C0028,2.7142857142857144
C0127,C0029,1.0
C0127,C0031,1.4285714285714286
C0127,C0033,2.0
C0127,C0034,1.3
C0127,C0040,1.3333333333333333
C0127,C0042,1.6428571428571428
C0127,C0045,3.25
C0127,C0049,1.8
C0127,C0051,1.7
C0127,C0052,1.6363636363636365
C0127,C0053,1.4444444444444444
C0127,C0054,1.2857142857142858
C0127,C0055,1.7272727272727273
C0127,C0056,1.2
C0127,C0057,1.4
C0127,C0061,1.6666666666666667
C0127,C0062,1.75
C0127,C0064,1.3333333333333333
C0127,C0065,1.7
C0127,C0067,1.5
C0127,C0068,2.066666666666667
C0127,C0070,1.0
C0127,C0072,1.5
C0127,C0074,1.0
C0127,C0075,1.2727272727272727
C0127,C0078,1.6666666666666667
C0127,C0079,1.0
C0127,C0081,1.8
C0127,C0082,1.0
C0127,C0089,2.5
C0127,C0090,1.3333333333333333
C0127,C0096,1.3333333333333333
C0127,C0098,1.6153846153846154
C0127,C0103,1.0
C0127,C0105,2.5
C0127,C0107,1.3333333333333333
C0127,C0108,1.0
C0127,C0109,2.272727272727273
C0127,C0111,1.1666666666666667
C0127,C0114,1.7142857142857142
C0127,C0117,1.7142857142857142
C0127,C0118,1.5538461538461539
C0127,C0119,1.6842105263157894
C0127,C0120,1.5555555555555556
C0127,C0121,2.25
C0127,C0122,1.4166666666666667
C0127,C0123,1.8
C0127,C0126,1.5
C0127,C0127,2.0
C0127,C0129,1.7777777777777777
C0127,C0130,1.75
C0127,C0132,1.2222222222222223
C0127,C0133,1.5
C0127,C0134,1.625
C0127,C0135,2.2666666666666666
C0127,C0136,1.25
C0127,C0137,1.3333333333333333
C0127,C0138,1.3529411764705883
C0127,C0139,1.7179487179487178
C0127,C0140,1.2222222222222223
C0127,C0142,1.75
C0127,C0143,1.6
C0127,C0144,1.5
C0127,C0145,2.0
C0128,C0001,1.6754385964912282
C0128,C0002,2.1666666666666665
C0128,C0003,1.0
C0128,C0004,1.6666666666666667
C0128,C0005,1.125
C0128,C0006,1.5833333333333333
C0128,C0007,2.4838709677419355
C0128,C0008,1.578512396694215
C0128,C0009,1.6923076923076923
C0128,C0010,1.45
C0128,C0012,2.4
C0128,C0013,1.3333333333333333
C0128,C0014,1.6588235294117648
C0128,C0015,1.391304347826087
C0128,C0016,1.7125748502994012
C0128,C0017,2.1666666666666665
C0128,C0021,1.0
C0128,C0026,1.6666666666666667
C0128,C0028,1.7777777777777777
C0128,C0030,1.5
C0128,C0031,1.25
C0128,C0032,1.3333333333333333
C0128,C0034,1.8333333333333333
C0128,C0035,1.3333333333333333
C0128,C0036,1.3333333333333333
C0128,C0039,2.3333333333333335
C0128,C0040,2.5
C0128,C0042,2.1666666666666665
C0128,C0043,1.0
C0128,C0048,3.5
C0128,C0049,1.6551724137931034
C0128,C0051,1.6666666666666667
C0128,C0052,1.5
C0128,C0053,1.0
C0128,C0054,1.4375
C0128,C0055,1.8125
C0128,C0057,4.0
C0128,C0058,1.2
C0128,C0059,1.7142857142857142
C0128,C0060,1.6666666666666667
C0128,C0062,1.2857142857142858
C0128,C0064,1.2
C0128,C0065,1.2
C0128,C0066,2.3333333333333335
C0128,C0067,1.375
C0128,C0068,1.0
C0128,C0070,1.75
C0128,C0073,1.5
C0128,C0074,1.6666666666666667
C0128,C0076,1.3333333333333333
C0128,C0078,1.6666666666666667
C0128,C0079,1.5
C0128,C0087,1.3333333333333333
C0128,C0093,2.5
C0128,C0099,1.4444444444444444
C0128,C0103,1.75
C0128,C0104,1.5833333333333333
C0128,C0105,1.1
C0128,C0107,1.7391304347826086
C0128,C0108,1.25
C0128,C0109,1.2727272727272727
C0128,C0110,3.75
C0128,C0111,2.0
C0128,C0113,1.3333333333333333
C0128,C0114,1.3333333333333333
C0128,C0115,1.2
C0128,C0117,1.6285714285714286
C0128,C0118,1.8928571428571428
C0128,C0119,1.8235294117647058
C0128,C0120,1.25
C0128,C0122,1.0
C0128,C0123,1.0
C0128,C0124,1.0
C0128,C0126,1.4285714285714286
C0128,C0128,1.0
C0128,C0129,1.6842105263157894
C0128,C0130,1.25
C0128,C0132,1.7142857142857142
C0128,C0134,1.3333333333333333
C0128,C0135,1.5135135135135136
C0128,C0136,1.0
C0128,C0137,1.9444444444444444
C0128,C0138,2.0
C0128,C0139,1.6666666666666667
C0128,C0141,3.0
C0128,C0143,2.25
C0128,C0144,1.6666666666666667
C0128,C0145,1.7
C0129,C0001,1.6467214681705218
C0129,C0002,1.84375
C0129,C0003,1.5277777777777777
C0129,C0004,1.8304093567251463
C0129,C0005,1.4398625429553265
C0129,C0006,2.0
C0129,C0007,1.668639053254438
C0129,C0008,1.5792235047219307
C0129,C0009,1.5012468827930174
C0129,C0010,2.0866141732283463
C0129,C0011,1.6825396825396826
C0129,C0012,1.5113636363636365
C0129,C0013,1.8625
C0129,C0014,1.7034659820282414
C0129,C0015,1.4074074074074074
C0129,C0016,1.6402359108781128
C0129,C0017,1.84375
C0129,C0019,1.125
C0129,C0020,2.3333333333333335
C0129,C0021,1.5789473684210527
C0129,C0022,1.5
C0129,C0024,1.6666666666666667
C0129,C0025,2.6
C0129,C0026,3.0476190476190474
C0129,C0028,1.7352941176470589
C0129,C0029,1.2
C0129,C0030,1.3333333333333333
C0129,C0031,1.6219512195121952
C0129,C0032,2.0
C0129,C0033,2.0232558139534884
C0129,C0034,2.1176470588235294
C0129,C0035,1.2857142857142858
C0129,C0036,1.8333333333333333
C0129,C0037,1.75
C0129,C0039,1.5416666666666667
C0129,C0040,2.0434782608695654
C0129,C0041,1.457142857142857
C0129,C0042,1.8623853211009174
C0129,C0043,1.0
C0129,C0044,1.9166666666666667
C0129,C0045,1.5192307692307692
C0129,C0046,1.5
C0129,C0047,1.2142857142857142
C0129,C0048,2.0
C0129,C0049,1.3623188405797102
C0129,C0051,1.7428571428571429
C0129,C0052,2.5405405405405403
C0129,C0053,1.4777070063694266
C0129,C0054,2.0
C0129,C0055,1.4691358024691359
C0129,C0056,1.6153846153846154
C0129,C0057,1.125
C0129,C0058,1.3157894736842106
C0129,C0059,1.6344086021505377
C0129,C0060,2.1666666666666665
C0129,C0061,1.5
C0129,C0062,1.4259259259259258
C0129,C0063,1.0
C0129,C0064,1.75
C0129,C0065,1.5512820512820513
C0129,C0066,1.1666666666666667
C0129,C0067,1.5822784810126582
C0129,C0068,1.2941176470588236
C0129,C0070,1.5208333333333333
C0129,C0071,1.45
C0129,C0072,1.3448275862068966
C0129,C0073,1.4509803921568627
C0129,C0074,1.6071428571428572
C0129,C0075,2.6451612903225805
C0129,C0076,2.0
C0129,C0078,1.7954545454545454
C0129,C0079,2.0
C0129,C0080,2.4545454545454546
C0129,C0081,1.3055555555555556
C0129,C0082,2.388888888888889
C0129,C0083,2.066666666666667
C0129,C0084,1.368421052631579
C0129,C0085,1.4444444444444444
C0129,C0086,1.3333333333333333
C0129,C0087,2.1818181818181817
C0129,C0088,1.5
C0129,C0089,1.8571428571428572
C0129,C0090,1.4285714285714286
C0129,C0091,1.25
C0129,C0092,1.263157894736842
C0129,C0093,1.6923076923076923
C0129,C0094,1.7777777777777777
C0129,C0095,2.3333333333333335
C0129,C0096,1.2857142857142858
C0129,C0097,1.6
C0129,C0098,1.3653846153846154
C0129,C0100,1.7619047619047619
C0129,C0101,1.1428571428571428
C0129,C0102,1.6041666666666667
C0129,C0103,1.4
C0129,C0104,1.6153846153846154
C0129,C0105,2.0392156862745097
C0129,C0106,1.6111111111111112
C0129,C0107,1.3269230769230769
C0129,C0108,1.434782608695652
C0129,C0109,1.6416666666666666
C0129,C0110,1.836734693877551
C0129,C0111,1.3448275862068966
C0129,C0112,1.380952380952381
C0129,C0113,1.5714285714285714
C0129,C0114,1.4
C0129,C0115,1.4
C0129,C0116,1.4285714285714286
C0129,C0117,1.5568312284730195
C0129,C0118,1.896755162241888
C0129,C0119,1.5949367088607596
C0129,C0120,1.2045454545454546
C0129,C0121,1.8888888888888888
C0129,C0122,1.42
C0129,C0123,1.3846153846153846
C0129,C0124,1.2666666666666666
C0129,C0125,1.9259259259259258
C0129,C0126,1.25
C0129,C0127,1.4
C0129,C0128,1.380952380952381
C0129,C0129,1.394736842105263
C0129,C0130,1.52
C0129,C0131,1.2307692307692308
C0129,C0132,1.325
C0129,C0133,1.7205882352941178
C0129,C0134,1.4989339019189765
C0129,C0135,1.609375
C0129,C0136,1.5
C0129,C0137,2.225806451612903
C0129,C0138,2.0
C0129,C0139,1.8892988929889298
C0129,C0140,1.891304347826087
C0129,C0142,1.8333333333333333
C0129,C0143,1.5777777777777777
C0129,C0144,1.6422018348623852
C0129,C0145,1.5
C0129,C0146,1.5555555555555556
C0130,C0001,1.7488636363636363
C0130,C0002,2.1176470588235294
C0130,C0003,2.2083333333333335
C0130,C0004,1.763157894736842
C0130,C0005,1.75
C0130,C0006,1.7619047619047619
C0130,C0007,1.930232558139535
C0130,C0008,1.7049608355091384
C0130,C0009,1.6444444444444444
